port,timestamp,value,unit
port_4,2024-06-16T10:17:38.889986,28.70361328125,0
port_6,2024-06-16T10:17:38.889986,28.8427734375,0
port_1,2024-06-16T10:17:38.888460,28.8427734375,0
port_5,2024-06-16T10:17:38.889986,28.79638671875,0
port_3,2024-06-16T10:17:38.888460,1.249267578125,0
port_7,2024-06-16T10:17:38.889986,28.6572265625,0
port_8,2024-06-16T10:17:38.889986,28.79638671875,0
port_2,2024-06-16T10:17:38.888460,28.6572265625,0
port_4,2024-06-16T10:17:40.908325,28.88916015625,0
port_6,2024-06-16T10:17:40.942842,28.79638671875,0
port_1,2024-06-16T10:17:40.960149,28.6572265625,0
port_5,2024-06-16T10:17:40.977081,28.726806640625,0
port_3,2024-06-16T10:17:40.994707,1.250732421875,0
port_7,2024-06-16T10:17:41.011439,28.70361328125,0
port_8,2024-06-16T10:17:41.026877,28.75,0
port_2,2024-06-16T10:17:41.044885,28.726806640625,0
port_4,2024-06-16T10:17:42.915083,28.819580078125,0
port_6,2024-06-16T10:17:42.949311,28.726806640625,0
port_1,2024-06-16T10:17:42.965444,28.88916015625,0
port_5,2024-06-16T10:17:42.982265,28.88916015625,0
port_3,2024-06-16T10:17:43.000288,1.251220703125,0
port_7,2024-06-16T10:17:43.016953,28.70361328125,0
port_8,2024-06-16T10:17:43.032694,28.8427734375,0
port_2,2024-06-16T10:17:43.050683,28.8427734375,0
port_4,2024-06-16T10:17:44.926250,28.865966796875,0
port_6,2024-06-16T10:17:44.959908,28.680419921875,0
port_1,2024-06-16T10:17:44.975080,28.726806640625,0
port_5,2024-06-16T10:17:44.992036,28.819580078125,0
port_3,2024-06-16T10:17:45.010736,1.2509765625,0
port_7,2024-06-16T10:17:45.026614,28.726806640625,0
port_8,2024-06-16T10:17:45.042508,28.88916015625,0
port_2,2024-06-16T10:17:45.060675,28.88916015625,0
port_4,2024-06-16T10:17:46.935152,28.88916015625,0
port_6,2024-06-16T10:17:46.968812,28.680419921875,0
port_1,2024-06-16T10:17:46.984599,28.6572265625,0
port_5,2024-06-16T10:17:47.002498,28.680419921875,0
port_3,2024-06-16T10:17:47.019259,1.250244140625,0
port_7,2024-06-16T10:17:47.036157,28.79638671875,0
port_8,2024-06-16T10:17:47.052716,28.726806640625,0
port_2,2024-06-16T10:17:47.070899,28.79638671875,0
port_1,2024-06-16T10:28:04.365206,28.8427734375,0
port_4,2024-06-16T10:28:04.366892,28.865966796875,0
port_2,2024-06-16T10:28:04.366892,28.79638671875,0
port_6,2024-06-16T10:28:04.369155,28.865966796875,0
port_5,2024-06-16T10:28:04.369155,28.8427734375,0
port_3,2024-06-16T10:28:04.366892,1.24951171875,0
port_7,2024-06-16T10:28:04.369155,28.819580078125,0
port_8,2024-06-16T10:28:04.369155,28.773193359375,0
port_1,2024-06-16T10:28:06.377128,28.773193359375,0
port_4,2024-06-16T10:28:06.409427,28.726806640625,0
port_2,2024-06-16T10:28:06.426262,28.773193359375,0
port_6,2024-06-16T10:28:06.442371,28.79638671875,0
port_5,2024-06-16T10:28:06.458317,28.88916015625,0
port_3,2024-06-16T10:28:06.472780,1.24951171875,0
port_7,2024-06-16T10:28:06.479052,28.70361328125,0
port_8,2024-06-16T10:28:06.494243,28.680419921875,0
port_1,2024-06-16T10:28:08.389332,28.88916015625,0
port_4,2024-06-16T10:28:08.418272,28.6572265625,0
port_2,2024-06-16T10:28:08.431011,28.865966796875,0
port_6,2024-06-16T10:28:08.447707,28.865966796875,0
port_5,2024-06-16T10:28:08.463524,28.819580078125,0
port_3,2024-06-16T10:28:08.477703,1.249267578125,0
port_7,2024-06-16T10:28:08.484568,28.79638671875,0
port_8,2024-06-16T10:28:08.498859,28.773193359375,0
port_1,2024-06-16T10:28:10.398341,28.6572265625,0
port_5,2024-06-16T10:28:10.468935,28.726806640625,0
port_2,2024-06-16T10:28:10.435987,28.680419921875,0
port_6,2024-06-16T10:28:10.454500,28.819580078125,0
port_4,2024-06-16T10:28:10.424152,28.70361328125,0
port_3,2024-06-16T10:28:10.485485,1.2509765625,0
port_8,2024-06-16T10:28:10.504251,28.79638671875,0
port_7,2024-06-16T10:28:10.492637,28.819580078125,0
port_1,2024-06-16T10:28:12.497757,28.88916015625,0
port_5,2024-06-16T10:28:12.501759,28.865966796875,0
port_2,2024-06-16T10:28:12.509074,28.6572265625,0
port_6,2024-06-16T10:28:12.528392,28.88916015625,0
port_4,2024-06-16T10:28:12.545504,28.773193359375,0
port_3,2024-06-16T10:28:12.594732,1.25048828125,0
port_8,2024-06-16T10:28:12.645739,28.88916015625,0
port_7,2024-06-16T10:28:12.662880,28.75,0
port_1,2024-06-16T10:28:14.503466,28.773193359375,0
port_5,2024-06-16T10:28:14.510084,28.680419921875,0
port_2,2024-06-16T10:28:14.515326,28.680419921875,0
port_6,2024-06-16T10:28:14.533272,28.726806640625,0
port_4,2024-06-16T10:28:14.550927,28.865966796875,0
port_3,2024-06-16T10:28:14.600489,1.24951171875,0
port_8,2024-06-16T10:28:14.651054,28.8427734375,0
port_7,2024-06-16T10:28:14.669440,28.8427734375,0
port_1,2024-06-16T10:28:16.514852,28.680419921875,0
port_5,2024-06-16T10:28:16.525891,28.819580078125,0
port_2,2024-06-16T10:28:16.538100,28.726806640625,0
port_6,2024-06-16T10:28:16.544561,28.865966796875,0
port_4,2024-06-16T10:28:16.559870,28.773193359375,0
port_3,2024-06-16T10:28:16.606825,1.25146484375,0
port_8,2024-06-16T10:28:16.656565,28.75,0
port_7,2024-06-16T10:28:16.676917,28.819580078125,0
port_1,2024-06-16T10:28:18.524131,28.88916015625,0
port_5,2024-06-16T10:28:18.538535,28.79638671875,0
port_2,2024-06-16T10:28:18.549652,28.773193359375,0
port_6,2024-06-16T10:28:18.555468,28.79638671875,0
port_4,2024-06-16T10:28:18.568741,28.726806640625,0
port_3,2024-06-16T10:28:18.617232,1.250244140625,0
port_8,2024-06-16T10:28:18.668497,28.6572265625,0
port_7,2024-06-16T10:28:18.687325,28.88916015625,0
port_1,2024-06-16T10:28:20.536671,28.79638671875,0
port_5,2024-06-16T10:28:20.549466,28.726806640625,0
port_2,2024-06-16T10:28:20.560040,28.79638671875,0
port_6,2024-06-16T10:28:20.567934,28.75,0
port_4,2024-06-16T10:28:20.576603,28.88916015625,0
port_3,2024-06-16T10:28:20.623894,1.24951171875,0
port_8,2024-06-16T10:28:20.679653,28.88916015625,0
port_7,2024-06-16T10:28:20.697675,28.773193359375,0
port_1,2024-06-16T10:28:22.545887,28.88916015625,0
port_5,2024-06-16T10:28:22.559286,28.75,0
port_2,2024-06-16T10:28:22.569647,28.70361328125,0
port_6,2024-06-16T10:28:22.578562,28.79638671875,0
port_4,2024-06-16T10:28:22.582418,28.680419921875,0
port_3,2024-06-16T10:28:22.629762,1.250244140625,0
port_8,2024-06-16T10:28:22.686797,28.680419921875,0
port_7,2024-06-16T10:28:22.705377,28.8427734375,0
port_1,2024-06-16T10:28:24.556578,28.680419921875,0
port_5,2024-06-16T10:28:24.569709,28.819580078125,0
port_2,2024-06-16T10:28:24.579295,28.726806640625,0
port_6,2024-06-16T10:28:24.587819,28.680419921875,0
port_4,2024-06-16T10:28:24.605653,28.8427734375,0
port_3,2024-06-16T10:28:24.635701,1.2490234375,0
port_8,2024-06-16T10:28:24.693450,28.79638671875,0
port_7,2024-06-16T10:28:24.711995,28.6572265625,0
port_1,2024-06-16T10:28:26.565703,28.79638671875,0
port_5,2024-06-16T10:28:26.577438,28.773193359375,0
port_2,2024-06-16T10:28:26.586745,28.680419921875,0
port_6,2024-06-16T10:28:26.591441,28.6572265625,0
port_4,2024-06-16T10:28:26.611168,28.88916015625,0
port_3,2024-06-16T10:28:26.641650,1.24951171875,0
port_8,2024-06-16T10:28:26.700084,28.865966796875,0
port_7,2024-06-16T10:28:26.716785,28.75,0
port_1,2024-06-16T10:28:28.571265,28.75,0
port_5,2024-06-16T10:28:28.583126,28.819580078125,0
port_2,2024-06-16T10:28:28.592046,28.726806640625,0
port_6,2024-06-16T10:28:28.596280,28.88916015625,0
port_4,2024-06-16T10:28:28.617681,28.75,0
port_3,2024-06-16T10:28:28.648871,1.2490234375,0
port_8,2024-06-16T10:28:28.706630,28.6572265625,0
port_7,2024-06-16T10:28:28.722373,28.70361328125,0
port_1,2024-06-16T10:28:30.578439,28.88916015625,0
port_5,2024-06-16T10:28:30.591610,28.819580078125,0
port_2,2024-06-16T10:28:30.600843,28.865966796875,0
port_6,2024-06-16T10:28:30.612741,28.865966796875,0
port_4,2024-06-16T10:28:30.624379,28.88916015625,0
port_3,2024-06-16T10:28:30.655732,1.250732421875,0
port_8,2024-06-16T10:28:30.715878,28.79638671875,0
port_7,2024-06-16T10:28:30.729837,28.75,0
port_1,2024-06-16T10:28:32.589975,28.8427734375,0
port_5,2024-06-16T10:28:32.601709,28.75,0
port_2,2024-06-16T10:28:32.610650,28.79638671875,0
port_6,2024-06-16T10:28:32.622497,28.680419921875,0
port_4,2024-06-16T10:28:32.631701,28.819580078125,0
port_3,2024-06-16T10:28:32.664084,1.251220703125,0
port_8,2024-06-16T10:28:32.735304,28.819580078125,0
port_7,2024-06-16T10:28:32.739384,28.88916015625,0
port_1,2024-06-16T10:28:34.602151,28.6572265625,0
port_5,2024-06-16T10:28:34.608681,28.79638671875,0
port_2,2024-06-16T10:28:34.615841,28.8427734375,0
port_6,2024-06-16T10:28:34.635352,28.6572265625,0
port_4,2024-06-16T10:28:34.640998,28.680419921875,0
port_3,2024-06-16T10:28:34.668759,1.249267578125,0
port_8,2024-06-16T10:28:34.763718,28.79638671875,0
port_7,2024-06-16T10:28:34.777621,28.75,0
port_1,2024-06-16T10:28:36.613070,28.88916015625,0
port_2,2024-06-16T10:28:36.630257,28.75,0
port_5,2024-06-16T10:28:36.623777,28.79638671875,0
port_6,2024-06-16T10:28:36.650634,28.680419921875,0
port_4,2024-06-16T10:28:36.662142,28.88916015625,0
port_3,2024-06-16T10:28:36.678176,1.250732421875,0
port_8,2024-06-16T10:28:36.773607,28.865966796875,0
port_7,2024-06-16T10:28:36.785305,28.680419921875,0
port_1,2024-06-16T10:28:38.632557,28.726806640625,0
port_5,2024-06-16T10:28:38.645149,28.8427734375,0
port_2,2024-06-16T10:28:38.637557,28.70361328125,0
port_6,2024-06-16T10:28:38.660574,28.773193359375,0
port_4,2024-06-16T10:28:38.675657,28.75,0
port_3,2024-06-16T10:28:38.686728,1.249267578125,0
port_8,2024-06-16T10:28:38.783975,28.88916015625,0
port_7,2024-06-16T10:28:38.795987,28.819580078125,0
port_1,2024-06-16T10:28:40.644272,28.70361328125,0
port_2,2024-06-16T10:28:40.664603,28.726806640625,0
port_5,2024-06-16T10:28:40.656092,28.6572265625,0
port_6,2024-06-16T10:28:40.678050,28.680419921875,0
port_3,2024-06-16T10:28:40.695887,1.249267578125,0
port_4,2024-06-16T10:28:40.687832,28.773193359375,0
port_8,2024-06-16T10:28:40.797181,28.819580078125,0
port_7,2024-06-16T10:28:40.806016,28.773193359375,0
port_1,2024-06-16T10:28:42.662578,28.865966796875,0
port_2,2024-06-16T10:28:42.673244,28.79638671875,0
port_5,2024-06-16T10:28:42.687433,28.70361328125,0
port_6,2024-06-16T10:28:42.697199,28.70361328125,0
port_3,2024-06-16T10:28:42.712646,1.25,0
port_4,2024-06-16T10:28:42.731263,28.75,0
port_8,2024-06-16T10:28:42.805499,28.819580078125,0
port_7,2024-06-16T10:28:42.812958,28.6572265625,0
port_1,2024-06-16T10:28:44.671033,28.8427734375,0
port_2,2024-06-16T10:28:44.679306,28.79638671875,0
port_5,2024-06-16T10:28:44.693839,28.6572265625,0
port_6,2024-06-16T10:28:44.702886,28.865966796875,0
port_3,2024-06-16T10:28:44.718388,1.25,0
port_4,2024-06-16T10:28:44.738816,28.8427734375,0
port_8,2024-06-16T10:28:44.836657,28.726806640625,0
port_7,2024-06-16T10:28:44.847608,28.8427734375,0
port_1,2024-06-16T10:28:46.676761,28.70361328125,0
port_2,2024-06-16T10:28:46.683383,28.88916015625,0
port_5,2024-06-16T10:28:46.699762,28.865966796875,0
port_6,2024-06-16T10:28:46.708855,28.819580078125,0
port_3,2024-06-16T10:28:46.724040,1.2509765625,0
port_4,2024-06-16T10:28:46.745637,28.79638671875,0
port_8,2024-06-16T10:28:46.858860,28.865966796875,0
port_7,2024-06-16T10:28:46.878303,28.819580078125,0
port_1,2024-06-16T10:28:48.692432,28.70361328125,0
port_2,2024-06-16T10:28:48.700662,28.75,0
port_5,2024-06-16T10:28:48.711035,28.865966796875,0
port_6,2024-06-16T10:28:48.718953,28.8427734375,0
port_3,2024-06-16T10:28:48.733334,1.25048828125,0
port_4,2024-06-16T10:28:48.755200,28.79638671875,0
port_8,2024-06-16T10:28:48.872046,28.865966796875,0
port_7,2024-06-16T10:28:48.889484,28.75,0
port_1,2024-06-16T10:28:50.700010,28.865966796875,0
port_5,2024-06-16T10:28:50.717606,28.8427734375,0
port_2,2024-06-16T10:28:50.706164,28.8427734375,0
port_3,2024-06-16T10:28:50.740348,1.2509765625,0
port_6,2024-06-16T10:28:50.725131,28.70361328125,0
port_4,2024-06-16T10:28:50.761065,28.773193359375,0
port_8,2024-06-16T10:28:50.878682,28.70361328125,0
port_7,2024-06-16T10:28:50.896106,28.8427734375,0
port_1,2024-06-16T10:28:52.719892,28.865966796875,0
port_5,2024-06-16T10:28:52.729106,28.75,0
port_2,2024-06-16T10:28:52.740445,28.79638671875,0
port_3,2024-06-16T10:28:52.749528,1.249267578125,0
port_6,2024-06-16T10:28:52.756807,28.75,0
port_4,2024-06-16T10:28:52.769346,28.70361328125,0
port_8,2024-06-16T10:28:52.890215,28.79638671875,0
port_7,2024-06-16T10:28:52.907440,28.726806640625,0
port_1,2024-06-16T10:28:54.728502,28.79638671875,0
port_5,2024-06-16T10:28:54.737059,28.6572265625,0
port_3,2024-06-16T10:28:54.758966,1.250244140625,0
port_4,2024-06-16T10:28:54.777056,28.773193359375,0
port_6,2024-06-16T10:28:54.763471,28.70361328125,0
port_2,2024-06-16T10:28:54.748393,28.819580078125,0
port_8,2024-06-16T10:28:54.901339,28.865966796875,0
port_7,2024-06-16T10:28:54.948152,28.819580078125,0
port_1,2024-06-16T10:28:56.745837,28.79638671875,0
port_5,2024-06-16T10:28:56.754529,28.6572265625,0
port_3,2024-06-16T10:28:56.771883,1.2509765625,0
port_4,2024-06-16T10:28:56.787248,28.865966796875,0
port_6,2024-06-16T10:28:56.796666,28.6572265625,0
port_2,2024-06-16T10:28:56.807744,28.88916015625,0
port_8,2024-06-16T10:28:56.909709,28.865966796875,0
port_7,2024-06-16T10:28:56.964591,28.865966796875,0
port_1,2024-06-16T10:28:58.758449,28.773193359375,0
port_5,2024-06-16T10:28:58.764711,28.680419921875,0
port_3,2024-06-16T10:28:58.782431,1.2509765625,0
port_4,2024-06-16T10:28:58.796974,28.680419921875,0
port_6,2024-06-16T10:28:58.806620,28.8427734375,0
port_2,2024-06-16T10:28:58.815209,28.726806640625,0
port_8,2024-06-16T10:28:58.923254,28.6572265625,0
port_7,2024-06-16T10:28:58.977109,28.75,0
port_1,2024-06-16T10:29:00.766592,28.8427734375,0
port_5,2024-06-16T10:29:00.771825,28.8427734375,0
port_3,2024-06-16T10:29:00.790163,1.25,0
port_4,2024-06-16T10:29:00.802050,28.75,0
port_6,2024-06-16T10:29:00.811529,28.726806640625,0
port_2,2024-06-16T10:29:00.819450,28.88916015625,0
port_8,2024-06-16T10:29:00.934884,28.6572265625,0
port_7,2024-06-16T10:29:00.982355,28.865966796875,0
port_1,2024-06-16T10:29:02.778641,28.726806640625,0
port_5,2024-06-16T10:29:02.789001,28.680419921875,0
port_3,2024-06-16T10:29:02.800017,1.249267578125,0
port_4,2024-06-16T10:29:02.810701,28.726806640625,0
port_6,2024-06-16T10:29:02.818685,28.75,0
port_2,2024-06-16T10:29:02.827515,28.88916015625,0
port_8,2024-06-16T10:29:02.949703,28.680419921875,0
port_7,2024-06-16T10:29:02.990342,28.70361328125,0
port_1,2024-06-16T10:29:04.785837,28.88916015625,0
