port,timestamp,value,unit
port_4,2024-06-14T00:00:00.030151,28.75,0
port_8,2024-06-14T00:00:00.150804,28.79638671875,0
port_2,2024-06-14T00:00:00.248796,28.75,0
port_6,2024-06-14T00:00:00.380518,28.773193359375,0
port_3,2024-06-14T00:00:00.973146,1.249755859375,0
port_5,2024-06-14T00:00:01.355792,28.75,0
port_1,2024-06-14T00:00:01.434863,28.79638671875,0
port_7,2024-06-14T00:00:01.774594,28.680419921875,0
port_4,2024-06-14T00:00:02.039101,28.8427734375,0
port_8,2024-06-14T00:00:02.159056,28.680419921875,0
port_2,2024-06-14T00:00:02.257846,28.819580078125,0
port_6,2024-06-14T00:00:02.388514,28.680419921875,0
port_3,2024-06-14T00:00:02.980825,1.250244140625,0
port_5,2024-06-14T00:00:03.362988,28.819580078125,0
port_1,2024-06-14T00:00:03.441099,28.88916015625,0
port_7,2024-06-14T00:00:03.781391,28.88916015625,0
port_4,2024-06-14T00:00:04.046860,28.726806640625,0
port_8,2024-06-14T00:00:04.168436,28.819580078125,0
port_2,2024-06-14T00:00:04.268989,28.865966796875,0
port_6,2024-06-14T00:00:04.400038,28.865966796875,0
port_3,2024-06-14T00:00:04.989061,1.250244140625,0
port_5,2024-06-14T00:00:05.371501,28.6572265625,0
port_1,2024-06-14T00:00:05.447782,28.680419921875,0
port_7,2024-06-14T00:00:05.787847,28.819580078125,0
port_4,2024-06-14T00:00:06.054694,28.726806640625,0
port_8,2024-06-14T00:00:06.174718,28.75,0
port_2,2024-06-14T00:00:06.277463,28.79638671875,0
port_6,2024-06-14T00:00:06.405663,28.680419921875,0
port_3,2024-06-14T00:00:06.996098,1.250732421875,0
port_5,2024-06-14T00:00:07.379972,28.6572265625,0
port_1,2024-06-14T00:00:07.453617,28.819580078125,0
port_7,2024-06-14T00:00:07.798584,28.773193359375,0
port_4,2024-06-14T00:00:08.065292,28.819580078125,0
port_8,2024-06-14T00:00:08.186657,28.8427734375,0
port_2,2024-06-14T00:00:08.290699,28.819580078125,0
port_6,2024-06-14T00:00:08.417214,28.88916015625,0
port_3,2024-06-14T00:00:09.002510,1.24951171875,0
port_5,2024-06-14T00:00:09.386527,28.726806640625,0
port_1,2024-06-14T00:00:09.460906,28.680419921875,0
port_7,2024-06-14T00:00:09.804902,28.79638671875,0
port_4,2024-06-14T00:00:10.073014,28.6572265625,0
port_8,2024-06-14T00:00:10.194258,28.8427734375,0
port_2,2024-06-14T00:00:10.302295,28.680419921875,0
port_6,2024-06-14T00:00:10.423671,28.6572265625,0
port_3,2024-06-14T00:00:11.012349,1.25048828125,0
port_5,2024-06-14T00:00:11.397870,28.773193359375,0
port_1,2024-06-14T00:00:11.472075,28.79638671875,0
port_7,2024-06-14T00:00:11.816418,28.70361328125,0
port_4,2024-06-14T00:00:12.084383,28.75,0
port_8,2024-06-14T00:00:12.205848,28.88916015625,0
port_2,2024-06-14T00:00:12.313570,28.773193359375,0
port_6,2024-06-14T00:00:12.433671,28.726806640625,0
