0,1716400818.3511028,[821.9137512],0
0,1716400887.9049265,[728.00499504],0
0,1716401043.0861402,[629.64796929],0
0,1716482146.4110494,[884.11543541],0
0,1716482327.697565,[820.94254834],0
0,1716483146.588065,[821.54997965],0
