0,1716800122.895443,[1021.49473405],0
0,1716800133.924636,[1021.2275211],0
0,1716800144.954473,[1021.17058121],0
0,1716800155.984571,[1020.78760734],0
0,1716800167.012399,[1021.90736551],0
0,1716800178.0392017,[1020.96138518],0
0,1716800189.0652876,[1021.36173321],0
0,1716800200.0855815,[1021.41302495],0
0,1716800211.1139946,[1020.96475674],0
0,1716800222.138614,[1021.23414154],0
0,1716800233.1667557,[1021.04001755],0
0,1716800262.6247697,[1021.37534089],0
0,1716800273.6814437,[1021.57006344],0
