0,1716994849.456483,[1021.94460351],0
0,1716994860.4843235,[1021.85617118],0
0,1716994871.5129097,[1021.76586433],0
0,1716994882.5428748,[1022.07246224],0
0,1716994893.5713656,[1021.09380015],0
0,1716994904.599516,[1021.40080765],0
0,1716994915.6270514,[1021.85211487],0
0,1716994926.6562984,[1021.93756548],0
0,1716994937.6860256,[1022.21492585],0
0,1716994948.7130184,[1022.17287868],0
0,1716994959.7403631,[1021.32838708],0
0,1716994970.7694817,[1020.886004],0
0,1716994981.7985141,[1021.92996909],0
0,1716994992.8260818,[1021.51628605],0
0,1716995740.5991104,[1020.85542522],0
0,1716995751.621366,[1021.49629113],0
0,1716995762.6707883,[1022.05055071],0
0,1716995773.7114737,[1021.7206401],0
0,1716995784.7611043,[1021.3769152],0
0,1716995795.7856324,[1021.3815065],0
0,1716995806.8120234,[1021.45406975],0
0,1716995817.8404012,[1022.10709613],0
0,1716995828.8677757,[1021.18794056],0
0,1716995839.9198985,[1021.27760409],0
0,1716995850.9718075,[1021.59288337],0
0,1716995861.9967191,[1022.23771604],0
0,1716995873.0246594,[1021.11297236],0
0,1716995884.0584,[1021.41664162],0
0,1716995895.1022167,[1021.64464528],0
0,1716995906.1395264,[1021.62261867],0
0,1716995917.174548,[1021.91140622],0
0,1716995928.2075675,[1021.22298883],0
0,1716996066.6102705,[1021.91892031],0
0,1716996077.644059,[1021.49973439],0
0,1716996088.6795235,[1022.35175992],0
0,1716996099.7260177,[1021.63488282],0
0,1716996110.759131,[1020.89581698],0
0,1716996121.7940412,[1020.81849477],0
0,1716996132.8265526,[1021.60412027],0
0,1716996143.8590844,[1021.48798269],0
0,1716996154.8862548,[1022.11794606],0
0,1716996165.921173,[1021.03659406],0
0,1716996200.3579826,[1021.59445677],0
0,1716996211.401151,[1021.98384542],0
0,1716996222.4447076,[1021.86883861],0
0,1716996233.485931,[1021.20334967],0
0,1716996244.5270402,[1021.83436122],0
0,1716996255.5717742,[1021.64120456],0
0,1716996266.6154048,[1021.448368],0
0,1716996277.6691048,[1021.67891346],0
0,1716996288.7143667,[1021.92272886],0
0,1716996299.7568986,[1021.59943165],0
0,1716996310.82314,[1021.31447891],0
0,1716996321.861008,[1021.0099077],0
0,1716996332.912576,[1021.70497545],0
0,1716996343.9674535,[1021.38429358],0
0,1716996355.0006905,[1021.61117069],0
0,1716996366.0314758,[1021.6199102],0
0,1716996377.0601206,[1021.35971368],0
0,1716996388.096181,[1021.15349356],0
0,1716996399.1439133,[1021.68993361],0
0,1716996410.1773474,[1021.5240364],0
0,1716996421.2126882,[1021.69710744],0
0,1716996432.2697353,[1022.19848519],0
0,1716996443.3083375,[1021.42535071],0
0,1716996454.3421292,[1021.72117018],0
0,1716996465.3776457,[1020.71093277],0
0,1716996476.416749,[1021.26653427],0
0,1716996487.4549296,[1021.42428826],0
0,1716996498.4954805,[1021.61376713],0
0,1716996509.533038,[1021.48724236],0
0,1716996520.5681074,[1021.40190292],0
0,1716996531.6034815,[1021.42405221],0
0,1716996542.6454647,[1021.39078693],0
0,1716996553.6833158,[1020.66888163],0
0,1716996564.7210858,[1021.62251634],0
0,1716996575.7666664,[1021.1012457],0
0,1716996586.806126,[1021.13106696],0
0,1716996597.8482606,[1021.51668172],0
0,1716996608.8943713,[1021.35680566],0
0,1716996619.9344912,[1021.05072467],0
0,1716996630.9702754,[1021.76785728],0
0,1716996699.6589866,[1021.22079858],0
0,1716996710.697031,[1021.92658487],0
0,1716996721.7351818,[1020.77510773],0
0,1716996732.778183,[1022.26656686],0
0,1716996743.8204272,[1021.51852368],0
0,1716996754.8570137,[1020.99993155],0
0,1716996765.9145927,[1021.10970192],0
0,1716996776.9582765,[1021.26198175],0
0,1716996788.0028193,[1021.28717127],0
0,1716996799.0404346,[1021.31561516],0
0,1716996810.0829377,[1021.04901237],0
0,1716996821.1399739,[1021.41180886],0
0,1716996832.1788855,[1021.8200981],0
0,1716997246.5908332,[582.82504481],0
0,1716997257.6299832,[582.55015918],0
0,1716997268.6766982,[583.0823738],0
0,1716997278.1612718,[582.58977752],0
0,1716997279.725525,[582.69024426],0
0,1716997289.2135377,[582.6981481],0
0,1716997290.7752395,[582.56162178],0
0,1716997300.26514,[582.49292571],0
0,1716997301.8219717,[582.35096199],0
0,1716997311.3204408,[582.89584359],0
0,1716997312.8662157,[583.00394888],0
0,1716997322.3703215,[582.92443856],0
0,1716997323.9127579,[582.56309702],0
0,1716997333.4225268,[582.84250305],0
0,1716997334.9574182,[582.9255965],0
0,1716997344.476993,[583.07342339],0
0,1716997346.0042253,[582.95183603],0
0,1716997355.524153,[582.42092123],0
0,1716997357.050386,[583.09022458],0
0,1716997366.560467,[582.68108349],0
0,1716997368.0855577,[582.45002954],0
0,1716997377.608265,[582.15196931],0
0,1716997379.1253052,[582.81288292],0
0,1716997388.647307,[582.32935676],0
0,1716997390.1631048,[582.45728495],0
0,1716997399.6890166,[582.60776995],0
0,1716997401.217552,[582.20891625],0
0,1716997410.732898,[583.10526705],0
0,1716997412.2610404,[582.87067722],0
0,1716997421.777469,[582.82814292],0
0,1716997423.3056552,[582.96802734],0
0,1716997432.8288112,[582.45919586],0
0,1716997434.3507593,[581.99366787],0
0,1716997443.8745139,[582.40770502],0
0,1716997445.4028132,[582.46719294],0
0,1716997454.9201438,[582.81326835],0
0,1716997456.4581535,[582.55072108],0
0,1716997465.9615924,[582.44969664],0
0,1716997467.4965088,[582.61125268],0
0,1716997477.0156941,[582.66023115],0
0,1716997478.5439036,[582.32146787],0
0,1716997488.0641692,[582.4808592],0
0,1716997489.588295,[583.13729694],0
0,1716997499.1067753,[582.89915567],0
0,1716997500.6477492,[582.72992402],0
0,1716997510.1456323,[582.52250569],0
0,1716997511.687595,[582.96423683],0
0,1716997521.192954,[582.7758003],0
