0,1716994849.4705846,[1021.82449111],0
0,1716994860.4980893,[1021.48979311],0
0,1716994871.560424,[1021.42388322],0
0,1716994882.5862002,[1021.7827299],0
0,1716994893.6123502,[1021.20353757],0
0,1716994904.6390445,[1021.56268319],0
0,1716994915.6663635,[1021.75698885],0
0,1716994926.6930616,[1021.68427634],0
0,1716994937.72108,[1022.02178419],0
0,1716994948.7441273,[1021.99109632],0
0,1716994959.771233,[1021.10459317],0
0,1716994970.7975128,[1021.45711315],0
0,1716994981.8242495,[1021.40857595],0
0,1716994992.8506308,[1021.37680817],0
0,1716995740.592027,[1021.12602841],0
0,1716995751.617396,[1021.49491826],0
0,1716995762.654,[1022.01031606],0
0,1716995773.6825876,[1021.54405764],0
0,1716995784.76144,[1021.57057786],0
0,1716995795.8001673,[1021.14336204],0
0,1716995806.8270123,[1021.33139999],0
0,1716995817.852735,[1021.80800723],0
0,1716995828.8775182,[1021.54240157],0
0,1716995839.9192984,[1021.06752952],0
0,1716995850.9487226,[1021.62243396],0
0,1716995861.9760962,[1022.00760696],0
0,1716995873.0241232,[1021.71925801],0
0,1716995884.0649955,[1021.56322397],0
0,1716995895.1027339,[1021.33541225],0
0,1716995906.1372766,[1021.94813158],0
0,1716995917.1644464,[1021.87861268],0
0,1716995928.2081702,[1021.12045143],0
0,1716996066.6112757,[1021.68441424],0
0,1716996077.646633,[1021.63488426],0
0,1716996088.6795235,[1022.3918079],0
0,1716996099.7048874,[1021.49973243],0
0,1716996110.7303033,[1020.85725298],0
0,1716996121.7544587,[1020.93638759],0
0,1716996132.7796116,[1021.27250483],0
0,1716996143.806746,[1021.2984563],0
0,1716996154.8305075,[1022.16160453],0
0,1716996165.8572738,[1020.86506148],0
0,1716996200.330237,[1021.20168685],0
0,1716996211.3643126,[1021.85310225],0
0,1716996222.3909948,[1021.93884515],0
0,1716996233.4193213,[1021.12816812],0
0,1716996244.4469743,[1021.80561196],0
0,1716996255.4754405,[1021.95016539],0
0,1716996266.5050688,[1021.334562],0
0,1716996277.5490901,[1021.51378553],0
0,1716996288.5783515,[1021.73836643],0
0,1716996299.6080759,[1021.57009554],0
0,1716996310.6390371,[1021.08320825],0
0,1716996321.6678145,[1021.13517029],0
0,1716996332.6901977,[1021.56271243],0
0,1716996343.7109323,[1021.46785919],0
0,1716996354.7563863,[1021.01645391],0
0,1716996365.7868013,[1021.50953409],0
0,1716996376.80622,[1021.12270772],0
0,1716996387.836846,[1021.02523205],0
0,1716996398.8646011,[1021.8565677],0
0,1716996409.8847692,[1021.54512421],0
0,1716996420.907166,[1021.68495722],0
0,1716996431.934711,[1021.93395779],0
0,1716996442.9632306,[1021.61344471],0
0,1716996453.9890885,[1021.22295905],0
0,1716996465.0152612,[1020.89599],0
0,1716996476.0416892,[1021.36335663],0
0,1716996487.063989,[1021.61145014],0
0,1716996498.0900178,[1021.39148449],0
0,1716996509.11289,[1021.66112784],0
0,1716996520.1423285,[1021.24733179],0
0,1716996531.1681376,[1021.17234298],0
0,1716996542.1971035,[1021.29497124],0
0,1716996553.2255783,[1021.07063214],0
0,1716996564.2557325,[1021.79851117],0
0,1716996575.2869923,[1021.19007139],0
0,1716996586.3142052,[1020.99246976],0
0,1716996597.340589,[1021.41474676],0
0,1716996608.367446,[1021.48476317],0
0,1716996619.3965652,[1021.02671904],0
0,1716996630.4214954,[1021.49568416],0
0,1716996699.6342762,[1021.11985084],0
0,1716996710.656832,[1022.0844879],0
0,1716996721.6794019,[1020.87694057],0
0,1716996732.7514453,[1021.99508203],0
0,1716996743.777576,[1021.52538033],0
0,1716996754.799886,[1021.18498432],0
0,1716996765.8250985,[1021.52046498],0
0,1716996776.8496983,[1021.35895592],0
0,1716996787.874892,[1021.5785476],0
0,1716996798.9003649,[1021.06228587],0
0,1716996809.9223387,[1021.06715461],0
0,1716996820.9431117,[1021.37916436],0
0,1716996831.968778,[1021.38335008],0
0,1716997246.5418658,[701.11141183],0
0,1716997257.5660975,[701.15059493],0
0,1716997268.5933845,[701.41530544],0
0,1716997279.6229928,[701.23438397],0
0,1716997289.148771,[701.23745906],0
0,1716997290.6547282,[701.17799549],0
0,1716997300.17855,[701.05491195],0
0,1716997301.6844978,[701.13502965],0
0,1716997312.71412,[701.81742895],0
0,1716997322.2470083,[788.0684272],0
0,1716997323.7443752,[701.01333142],0
0,1716997333.2767856,[787.96045534],0
0,1716997334.7730398,[701.2884166],0
0,1716997344.3022215,[788.27685227],0
0,1716997345.8002496,[701.36120284],0
0,1716997355.3312685,[787.37852981],0
0,1716997356.8420258,[701.44180695],0
0,1716997366.3593478,[787.73499274],0
0,1716997367.8671336,[701.15357836],0
0,1716997377.3836339,[787.01860883],0
0,1716997378.8948214,[701.27953887],0
0,1716997388.410333,[787.25736476],0
0,1716997389.9189417,[700.79116143],0
0,1716997399.4297726,[787.63024916],0
0,1716997400.94084,[700.89188922],0
0,1716997410.460436,[788.32048307],0
0,1716997411.966159,[701.38803773],0
0,1716997421.4851685,[787.93648714],0
0,1716997422.989932,[701.57667735],0
0,1716997432.5100195,[787.43097203],0
0,1716997434.0191374,[700.48779741],0
0,1716997443.5329268,[787.3690067],0
0,1716997445.0632076,[700.83328801],0
0,1716997454.5761156,[787.91610665],0
0,1716997456.1102645,[787.56925363],0
0,1716997465.5961,[787.42654177],0
0,1716997467.1341195,[787.65648396],0
0,1716997476.6220956,[787.71929952],0
0,1716997478.1601613,[787.24226317],0
0,1716997487.6474016,[787.47353194],0
0,1716997489.1834524,[788.37724677],0
0,1716997498.6715655,[788.04237085],0
0,1716997500.2038708,[787.80191189],0
0,1716997509.719056,[787.52630155],0
0,1716997511.2274287,[788.13154222],0
0,1716997520.7424164,[787.88623249],0
0,1716997522.2510016,[788.18487037],0
0,1716997531.7646973,[787.06776798],0
0,1716997533.2717087,[788.09924314],0
0,1716997542.8105092,[787.80746029],0
0,1716997544.300793,[787.5121667],0
0,1716997553.833924,[787.13567495],0
0,1716997555.3240178,[787.24288757],0
