0,1716483977.390511,[1021.14389665],0
0,1716483988.419221,[1020.97573565],0
0,1716483999.4471009,[1021.93011822],0
0,1716484010.473331,[1021.53310703],0
0,1716484021.4982715,[1020.97378983],0
0,1716484032.5228157,[1022.3187579],0
0,1716484043.5506501,[1021.71733384],0
0,1716484054.57544,[1021.72343491],0
0,1716484065.598531,[1021.48363104],0
0,1716484076.6542816,[1021.19550887],0
0,1716484087.6794324,[1021.61266025],0
0,1716484098.7030525,[1021.86204298],0
0,1716484109.730117,[1021.8635051],0
0,1716484120.756711,[1021.3233015],0
0,1716484131.7777581,[1021.72867884],0
0,1716484142.79912,[1021.84237517],0
0,1716484153.8206227,[1022.02853783],0
0,1716484164.8471963,[1021.20363369],0
0,1716484175.8733714,[1021.17855427],0
0,1716484186.908406,[1021.97283846],0
0,1716484197.9333158,[1021.04236678],0
0,1716484208.9597323,[1021.50159052],0
0,1716484219.9851286,[1021.39410955],0
0,1716484231.015025,[1021.25067058],0
0,1716484242.0428503,[1021.89323847],0
0,1716484253.0701354,[1021.99216224],0
0,1716484264.0897832,[1022.21282609],0
0,1716484275.1164093,[1021.38372461],0
0,1716484286.1402214,[1021.38695299],0
0,1716484297.1586146,[1021.39367855],0
0,1716484308.1861153,[1021.9799682],0
0,1716484319.2357037,[1021.28865964],0
0,1716484330.2629113,[1021.93150602],0
0,1716484341.3057652,[1021.39792603],0
0,1716484352.330485,[1022.37520597],0
0,1716484363.3534713,[1021.76309291],0
0,1716484374.3788207,[1021.57987159],0
0,1716484385.4047604,[1022.12297917],0
0,1716484396.4301603,[1021.47955595],0
0,1716484407.4567122,[1021.88168041],0
0,1716484418.4808593,[1021.96837264],0
0,1716484429.5048978,[1021.65919876],0
0,1716484440.5296128,[1020.60324884],0
0,1716484451.557707,[1021.27269458],0
0,1716484462.5790324,[1020.82758331],0
0,1716484473.601559,[1021.04253684],0
0,1716484484.6258194,[1021.90294954],0
0,1716484495.6546574,[1021.26946846],0
0,1716484506.6787035,[1021.3584123],0
0,1716484517.7043066,[1021.24176521],0
0,1716484528.7465737,[1021.44334409],0
0,1716484539.7698753,[1022.18592197],0
0,1716484550.7934186,[1020.48149041],0
0,1716484561.8273613,[1020.65915282],0
0,1716484572.850894,[1021.53204441],0
0,1716484583.883203,[1021.10000136],0
0,1716484594.905415,[1021.95859045],0
0,1716484605.9279013,[1021.11524123],0
0,1716484616.9539988,[1021.67239676],0
0,1716484627.9819038,[1021.41614703],0
0,1716484639.0096498,[1021.46590052],0
